Show, Airdate, AppearanceID, GuestResource, WikipediaLink, LabelSource, Academic, Actor, Athlete, Business, Clergy, Comedian, Journalist, Musician, Policy, Politician, Writer
tds, 2003-12-04, 1284, Alec_Baldwin, http://en.wikipedia.org/wiki/Alec_Baldwin, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2003-12-08, 1285, Eva_Mendes, http://en.wikipedia.org/wiki/Eva_Mendes, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2003-12-09, 1286, Steve_Buscemi, http://en.wikipedia.org/wiki/Steve_Buscemi, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2003-12-10, 1287, Zell_Miller, http://en.wikipedia.org/wiki/Zell_Miller, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2003-12-11, 1288, Wesley_Clark, http://en.wikipedia.org/wiki/Wesley_Clark, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2003-12-15, 1435, Maggie_Gyllenhaal, http://en.wikipedia.org/wiki/Maggie_Gyllenhaal, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2003-12-16, 1436, Ben_Affleck, http://en.wikipedia.org/wiki/Ben_Affleck, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2003-12-17, 1437, Julia_Stiles, http://en.wikipedia.org/wiki/Julia_Stiles, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2003-12-18, 1438, Natalie_Portman, http://en.wikipedia.org/wiki/Natalie_Portman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-01-06, 50, Tom_Brokaw, http://en.wikipedia.org/wiki/Tom_Brokaw, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-01-07, 51, Elijah_Wood, http://en.wikipedia.org/wiki/Elijah_Wood, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-01-08, 52, Charlize_Theron, http://en.wikipedia.org/wiki/Charlize_Theron, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-01-12, 53, Richard_Lewis_(comedian), http://en.wikipedia.org/wiki/Richard_Lewis_(comedian), heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-01-14, 54, Carol_Moseley-Braun, http://en.wikipedia.org/wiki/Carol_Moseley-Braun, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-01-15, 55, Joe_Biden, http://en.wikipedia.org/wiki/Joe_Biden, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-01-19, 56, Philip_Seymour_Hoffman, http://en.wikipedia.org/wiki/Philip_Seymour_Hoffman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-01-20, 57, Jeff_Garlin, http://en.wikipedia.org/wiki/Jeff_Garlin, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-01-21, 58, John_McCain, http://en.wikipedia.org/wiki/John_McCain, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-01-22, 59, Erika_Christensen, http://en.wikipedia.org/wiki/Erika_Christensen, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-01-26, 60, Ken_Auletta, http://en.wikipedia.org/wiki/Ken_Auletta, classifier, 0.02, 0.16, 0.07, 0.01, 0, 0.18, 0.06, 0.17, 0.02, 0.17, 0.11
tds, 2004-01-27, 61, Richard_Perle, http://en.wikipedia.org/wiki/Richard_Perle, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-01-28, 62, Christine_Todd_Whitman, http://en.wikipedia.org/wiki/Christine_Todd_Whitman, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-01-29, 63, Kelsey_Grammer, http://en.wikipedia.org/wiki/Kelsey_Grammer, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
tds, 2004-02-02, 64, Randy_Jackson, http://en.wikipedia.org/wiki/Randy_Jackson, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2004-02-03, 179, Donald_Trump, http://en.wikipedia.org/wiki/Donald_Trump, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
tds, 2004-02-04, 180, Bob_Dole, http://en.wikipedia.org/wiki/Bob_Dole, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-02-05, 181, Noah_Wyle, http://en.wikipedia.org/wiki/Noah_Wyle, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-02-09, 182, Charles_Lewis_(journalist), http://en.wikipedia.org/wiki/Charles_Lewis_(journalist), classifier, 0.2, 0.53, 0.25, 0.73, 0.45, 0.79, 0.61, 0.34, 0.69, 0.05, 0.54
tds, 2004-02-10, 183, Dave_Chappelle, http://en.wikipedia.org/wiki/Dave_Chappelle, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-02-11, 184, Paul_Rudd, http://en.wikipedia.org/wiki/Paul_Rudd, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-02-12, 185, Drew_Barrymore, http://en.wikipedia.org/wiki/Drew_Barrymore, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-02-23, 186, Tyra_Banks, http://en.wikipedia.org/wiki/Tyra_Banks, heuristics, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-02-24, 187, John_Podhoretz, http://en.wikipedia.org/wiki/John_Podhoretz, classifier, 0, 0.05, 0, 0.22, 0, 0, 0.96, 0, 0.23, 0, 0.06
tds, 2004-02-25, 188, Norah_Jones, http://en.wikipedia.org/wiki/Norah_Jones, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2004-02-26, 189, Samuel_L._Jackson, http://en.wikipedia.org/wiki/Samuel_L._Jackson, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-01, 190, Edie_Falco, http://en.wikipedia.org/wiki/Edie_Falco, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-02, 191, Mark_Ebner, http://en.wikipedia.org/wiki/Mark_Ebner, classifier, 0, 0.4, 0, 0.01, 0, 0.42, 0.01, 0.47, 0.02, 0, 0.15
tds, 2004-03-03, 192, Rudolph_Giuliani, http://en.wikipedia.org/wiki/Rudolph_Giuliani, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
tds, 2004-03-04, 193, Willem_Dafoe, http://en.wikipedia.org/wiki/Willem_Dafoe, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-08, 194, Val_Kilmer, http://en.wikipedia.org/wiki/Val_Kilmer, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-09, 300, Ed_Gillespie, http://en.wikipedia.org/wiki/Ed_Gillespie, classifier, 0, 0.72, 0, 0.25, 0, 0.58, 0.03, 0.01, 0.09, 0, 0.32
tds, 2004-03-10, 301, George_Carlin, http://en.wikipedia.org/wiki/George_Carlin, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
tds, 2004-03-11, 302, Paula_Zahn, http://en.wikipedia.org/wiki/Paula_Zahn, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-03-15, 303, Charles_Schumer, http://en.wikipedia.org/wiki/Charles_Schumer, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-03-16, 304, John_Stossel, http://en.wikipedia.org/wiki/John_Stossel, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
tds, 2004-03-17, 305, Mekhi_Phifer, http://en.wikipedia.org/wiki/Mekhi_Phifer, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-18, 306, Ethan_Hawke, http://en.wikipedia.org/wiki/Ethan_Hawke, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-22, 307, Wynton_Marsalis, http://en.wikipedia.org/wiki/Wynton_Marsalis, classifier, 0, 0.37, 0, 0, 0.36, 0, 0, 1, 0, 0, 0
tds, 2004-03-23, 308, Tom_Hanks, http://en.wikipedia.org/wiki/Tom_Hanks, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-24, 309, Jamie_Foxx, http://en.wikipedia.org/wiki/Jamie_Foxx, heuristics, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0
tds, 2004-03-25, 310, Al_Franken, http://en.wikipedia.org/wiki/Al_Franken, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
tds, 2004-03-29, 311, Jennifer_Beals, http://en.wikipedia.org/wiki/Jennifer_Beals, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-03-30, 312, Richard_A._Clarke, http://en.wikipedia.org/wiki/Richard_A._Clarke, classifier, 0, 0, 0, 1, 0, 0, 0, 0, 0.97, 0.2, 0.05
tds, 2004-03-31, 313, Karen_Hughes, http://en.wikipedia.org/wiki/Karen_Hughes, classifier, 0.05, 0.04, 0.07, 0.04, 0, 0.01, 0.02, 0.05, 0.03, 0.84, 0.08
tds, 2004-04-01, 314, Johnny_Knoxville, http://en.wikipedia.org/wiki/Johnny_Knoxville, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-04-05, 315, Jerry_Seinfeld, http://en.wikipedia.org/wiki/Jerry_Seinfeld, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-04-06, 463, Bruce_Willis, http://en.wikipedia.org/wiki/Bruce_Willis, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2004-04-06, 462, Matthew_Perry, http://en.wikipedia.org/wiki/Matthew_Perry, classifier, 0, 0.96, 0, 0.01, 0, 0.46, 0, 1, 0, 0, 0.01
tds, 2004-04-07, 464, Tim_Robbins, http://en.wikipedia.org/wiki/Tim_Robbins, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-04-08, 465, Jason_Bateman, http://en.wikipedia.org/wiki/Jason_Bateman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-04-19, 466, Melissa_Etheridge, http://en.wikipedia.org/wiki/Melissa_Etheridge, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2004-04-20, 467, Mark_Ruffalo, http://en.wikipedia.org/wiki/Mark_Ruffalo, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-04-21, 468, John_Gibson_(media_host), http://en.wikipedia.org/wiki/John_Gibson_(media_host), heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-04-22, 469, Arianna_Huffington, http://en.wikipedia.org/wiki/Arianna_Huffington, classifier, 0, 0.01, 0, 0, 0, 0.95, 0, 0, 0.01, 0, 0.73
tds, 2004-04-26, 470, Bob_Kerrey, http://en.wikipedia.org/wiki/Bob_Kerrey, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-04-27, 471, Rebecca_Romijn, http://en.wikipedia.org/wiki/Rebecca_Romijn, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-04-28, 472, Fareed_Zakaria, http://en.wikipedia.org/wiki/Fareed_Zakaria, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
tds, 2004-04-29, 473, Bob_Woodward, http://en.wikipedia.org/wiki/Bob_Woodward, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-05-03, 474, Janeane_Garofalo, http://en.wikipedia.org/wiki/Janeane_Garofalo, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1
tds, 2004-05-04, 475, Joseph_C._Wilson, http://en.wikipedia.org/wiki/Joseph_C._Wilson, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-05-05, 630, Kareem_Abdul-Jabbar, http://en.wikipedia.org/wiki/Kareem_Abdul-Jabbar, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-05-06, 631, Andy_Richter, http://en.wikipedia.org/wiki/Andy_Richter, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-05-10, 632, John_McCain, http://en.wikipedia.org/wiki/John_McCain, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-05-11, 633, Tim_Russert, http://en.wikipedia.org/wiki/Tim_Russert, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-05-12, 634, Ken_Mehlman, http://en.wikipedia.org/wiki/Ken_Mehlman, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-05-13, 635, William_Kristol, http://en.wikipedia.org/wiki/William_Kristol, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-06-01, 636, David_Cross, http://en.wikipedia.org/wiki/David_Cross, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
tds, 2004-06-02, 637, Thomas_Friedman, http://en.wikipedia.org/wiki/Thomas_Friedman, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-06-03, 638, Mario_Cuomo, http://en.wikipedia.org/wiki/Mario_Cuomo, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-06-07, 639, Donna_Brazile, http://en.wikipedia.org/wiki/Donna_Brazile, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
tds, 2004-06-08, 640, David_Brooks_(journalist), http://en.wikipedia.org/wiki/David_Brooks_(journalist), classifier, 0.01, 0.03, 0, 0.17, 0, 0.01, 0, 0, 0.12, 0.4, 0.11
tds, 2004-06-09, 641, Morgan_Spurlock, http://en.wikipedia.org/wiki/Morgan_Spurlock, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-06-10, 642, Jennifer_Love_Hewitt, http://en.wikipedia.org/wiki/Jennifer_Love_Hewitt, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2004-06-14, 643, Stanley_Tucci, http://en.wikipedia.org/wiki/Stanley_Tucci, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-06-15, 644, Hassan_Ibrahim, http://en.wikipedia.org/wiki/Hassan_Ibrahim, classifier, 0, 0.05, 0, 0.23, 0.07, 0, 0.12, 0.03, 0.09, 0, 0.74
tds, 2004-06-16, 645, Robert_Reich, http://en.wikipedia.org/wiki/Robert_Reich, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-06-17, 797, Graham_Norton, http://en.wikipedia.org/wiki/Graham_Norton, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-06-21, 798, Stephen_F._Hayes, http://en.wikipedia.org/wiki/Stephen_F._Hayes, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-06-22, 799, Ashley_Judd, http://en.wikipedia.org/wiki/Ashley_Judd, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-06-23, 800, Kevin_Kline, http://en.wikipedia.org/wiki/Kevin_Kline, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-06-24, 801, Michael_Moore, http://en.wikipedia.org/wiki/Michael_Moore, heuristics, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1
tds, 2004-06-28, 802, Terry_McAuliffe, http://en.wikipedia.org/wiki/Terry_McAuliffe, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-06-29, 803, Edward_Conlon, http://en.wikipedia.org/wiki/Edward_Conlon, classifier, 0.04, 0.12, 0.06, 0.02, 0, 0.14, 0.14, 0.12, 0.02, 0.15, 0.14
tds, 2004-06-30, 804, Calvin_Trillin, http://en.wikipedia.org/wiki/Calvin_Trillin, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-07-06, 805, Ralph_Nader, http://en.wikipedia.org/wiki/Ralph_Nader, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
tds, 2004-07-06, 806, Stephen_Colbert, http://en.wikipedia.org/wiki/Stephen_Colbert, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
tds, 2004-07-07, 807, Will_Ferrell, http://en.wikipedia.org/wiki/Will_Ferrell, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
tds, 2004-07-08, 808, Christina_Applegate, http://en.wikipedia.org/wiki/Christina_Applegate, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-07-12, 809, Wolf_Blitzer, http://en.wikipedia.org/wiki/Wolf_Blitzer, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
tds, 2004-07-13, 810, Michael_Isikoff, http://en.wikipedia.org/wiki/Michael_Isikoff, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
tds, 2004-07-14, 811, Sarah_Vowell, http://en.wikipedia.org/wiki/Sarah_Vowell, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-07-15, 812, Sacha_Baron_Cohen, http://en.wikipedia.org/wiki/Sacha_Baron_Cohen, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2004-07-27, 967, Bill_Richardson, http://en.wikipedia.org/wiki/Bill_Richardson, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-07-28, 968, Joe_Biden, http://en.wikipedia.org/wiki/Joe_Biden, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-08-02, 969, Henry_Bonilla, http://en.wikipedia.org/wiki/Henry_Bonilla, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-08-03, 970, Spike_Lee, http://en.wikipedia.org/wiki/Spike_Lee, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-08-04, 971, Aaron_Eckhart, http://en.wikipedia.org/wiki/Aaron_Eckhart, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-08-05, 972, Natalie_Portman, http://en.wikipedia.org/wiki/Natalie_Portman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-08-09, 973, Bill_Clinton, http://en.wikipedia.org/wiki/Bill_Clinton, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-08-10, 974, Maureen_Dowd, http://en.wikipedia.org/wiki/Maureen_Dowd, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-08-11, 975, Tom_Cruise, http://en.wikipedia.org/wiki/Tom_Cruise, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-08-17, 976, Norm_Coleman, http://en.wikipedia.org/wiki/Norm_Coleman, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-08-18, 977, Burt_Reynolds, http://en.wikipedia.org/wiki/Burt_Reynolds, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-08-19, 978, Seth_Green, http://en.wikipedia.org/wiki/Seth_Green, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-08-23, 979, Robert_Smith_(American_football), http://en.wikipedia.org/wiki/Robert_Smith_(American_football), heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-08-24, 1138, John_Kerry, http://en.wikipedia.org/wiki/John_Kerry, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-08-25, 1139, Ed_Gillespie, http://en.wikipedia.org/wiki/Ed_Gillespie, classifier, 0, 0.72, 0, 0.25, 0, 0.58, 0.03, 0.01, 0.09, 0, 0.32
tds, 2004-08-31, 1140, Ted_Koppel, http://en.wikipedia.org/wiki/Ted_Koppel, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-09-01, 1141, Dan_Bartlett, http://en.wikipedia.org/wiki/Dan_Bartlett, classifier, 0, 0.01, 0.24, 0.1, 0, 0.12, 0.01, 0.04, 0.01, 0.97, 0.01
tds, 2004-09-02, 1142, John_McCain, http://en.wikipedia.org/wiki/John_McCain, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-09-03, 1143, Chris_Matthews, http://en.wikipedia.org/wiki/Chris_Matthews, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-09-13, 1144, Drew_Barrymore, http://en.wikipedia.org/wiki/Drew_Barrymore, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-09-14, 1145, Pat_Buchanan, http://en.wikipedia.org/wiki/Pat_Buchanan, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
tds, 2004-09-15, 1146, Alec_Baldwin, http://en.wikipedia.org/wiki/Alec_Baldwin, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-09-16, 1147, Gwyneth_Paltrow, http://en.wikipedia.org/wiki/Gwyneth_Paltrow, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2004-09-21, 1148, Richard_A._Clarke, http://en.wikipedia.org/wiki/Richard_A._Clarke, classifier, 0, 0, 0, 1, 0, 0, 0, 0, 0.97, 0.2, 0.05
tds, 2004-09-22, 1149, Marc_Racicot, http://en.wikipedia.org/wiki/Marc_Racicot, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-09-23, 1150, Matthew_Broderick, http://en.wikipedia.org/wiki/Matthew_Broderick, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-09-27, 1151, Rosie_Perez, http://en.wikipedia.org/wiki/Rosie_Perez, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-09-28, 1304, Ralph_E._Reed,_Jr., http://en.wikipedia.org/wiki/Ralph_E._Reed,_Jr., classifier, 0.01, 0, 0, 0.72, 0, 0, 0, 0, 0.7, 0.98, 0
tds, 2004-09-29, 1305, Seymour_Hersh, http://en.wikipedia.org/wiki/Seymour_Hersh, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-09-30, 1307, Rudolph_Giuliani, http://en.wikipedia.org/wiki/Rudolph_Giuliani, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
tds, 2004-09-30, 1306, Wesley_Clark, http://en.wikipedia.org/wiki/Wesley_Clark, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-10-04, 1308, Desmond_Tutu, http://en.wikipedia.org/wiki/Desmond_Tutu, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-10-05, 1309, Billy_Bob_Thornton, http://en.wikipedia.org/wiki/Billy_Bob_Thornton, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2004-10-06, 1310, Bob_Schieffer, http://en.wikipedia.org/wiki/Bob_Schieffer, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-10-07, 1311, Bill_O%27Reilly_(commentator), http://en.wikipedia.org/wiki/Bill_O%27Reilly_(commentator), classifier, 0.05, 0.14, 0.06, 0.02, 0, 0.14, 0.14, 0.13, 0.03, 0.14, 0.14
tds, 2004-10-18, 1312, Ed_Koch, http://en.wikipedia.org/wiki/Ed_Koch, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-10-19, 1313, Marisa_Tomei, http://en.wikipedia.org/wiki/Marisa_Tomei, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2004-10-20, 1314, Fareed_Zakaria, http://en.wikipedia.org/wiki/Fareed_Zakaria, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
tds, 2004-10-21, 1315, Billy_Crudup, http://en.wikipedia.org/wiki/Billy_Crudup, classifier, 0, 0.98, 0, 0.01, 0, 0.62, 0, 0.95, 0, 0, 0.01
tds, 2004-10-25, 1316, Madeleine_Albright, http://en.wikipedia.org/wiki/Madeleine_Albright, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-10-26, 1317, Bob_Kerrey, http://en.wikipedia.org/wiki/Bob_Kerrey, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-10-27, 1318, Jesse_Jackson, http://en.wikipedia.org/wiki/Jesse_Jackson, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
tds, 2004-10-28, 1319, John_Zogby, http://en.wikipedia.org/wiki/John_Zogby, classifier, 0.03, 0.05, 0, 0.1, 0, 0.05, 0.08, 0.1, 0.97, 0, 0.76
tds, 2004-11-01, 1320, Chris_Wallace_(journalist), http://en.wikipedia.org/wiki/Chris_Wallace_(journalist), heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
tds, 2004-11-02, 1455, Al_Sharpton, http://en.wikipedia.org/wiki/Al_Sharpton, classifier, 0, 0, 0, 0.52, 0, 0, 0, 0, 0.06, 0, 0
tds, 2004-11-02, 1454, William_Weld, http://en.wikipedia.org/wiki/William_Weld, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
tds, 2004-11-03, 1456, Charles_Schumer, http://en.wikipedia.org/wiki/Charles_Schumer, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-11-04, 1457, William_Kristol, http://en.wikipedia.org/wiki/William_Kristol, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tds, 2004-11-09, 1458, Richard_Branson, http://en.wikipedia.org/wiki/Richard_Branson, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
tds, 2004-11-10, 1459, Tom_Wolfe, http://en.wikipedia.org/wiki/Tom_Wolfe, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
tds, 2004-11-11, 1460, Kenneth_Pollack, http://en.wikipedia.org/wiki/Kenneth_Pollack, classifier, 0.04, 0.12, 0.06, 0.02, 0, 0.14, 0.14, 0.12, 0.02, 0.15, 0.14
tds, 2004-11-15, 1461, Kay_Bailey_Hutchison, http://en.wikipedia.org/wiki/Kay_Bailey_Hutchison, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
